51343891710,acg,234,128
51343908357,faf,39,85
51343932578,bcc,215,120
51343940658,dff,158,304
51343942757,gag,205,225
51343957497,fef,173,203
51343973450,gbe,205,109
51343999398,gbd,214,264
51343999760,agb,293,140
51344004261,cad,225,117
51344036941,ggg,135,5
51344060129,ddf,80,194
51344077384,bbc,50,42
51344083504,aac,293,139
51344089480,fcc,18,250
51344100906,bbe,106,47
51344157669,dga,128,380
51344199811,efg,221,141
51344210135,dgd,185,89
51344216146,gdg,14,198
51344216730,bbd,245,24
51344233255,bad,247,124
51344235503,daf,92,63
51344237994,ebc,240,236
51344246445,fee,82,175
51344261666,gaa,279,120
51344272802,cfg,145,178
51344278805,ffe,127,219
51344280572,bcd,120,234
51344296602,dad,93,119
51344300775,aeg,280,90
51344308129,dec,212,80
51344316612,agc,38,89
51344326664,gae,298,23
51344383264,bbg,49,366
51344419517,afa,152,176
51344424996,ecb,8,49
51344431062,abb,17,131
51344455736,adf,35,99
51344459784,egb,266,65
51344480209,cdb,251,175
51344484691,baf,26,159
51344503912,aad,122,34
51344508984,ebf,221,159
51344535488,eee,281,40
51344552069,dbg,29,148
51344557573,afg,186,180
51344558543,bag,117,163
51344567907,fba,93,14
51344573660,cef,209,5
51344575074,dbb,10,58
51344597888,egg,81,95
51344643035,ege,77,43
51344650850,abb,37,144
51344673627,gfa,86,5
51344683834,aeg,245,88
51344700892,gfc,259,94
51344703287,bfe,46,55
51344709196,dee,94,54
51344717280,aff,47,258
51344733406,dae,23,120
51344787654,cag,74,96
51344789418,efe,2,91
51344806405,ace,141,65
51344807803,geg,139,219
51344813962,fdc,121,88
51344814152,gdf,167,140
51344823421,fdd,147,143
51344823946,edd,21,31
51344837386,efg,152,131
51344840895,dge,55,171
51344855461,abd,212,352
51344856532,deg,163,22
51344920292,fbb,3,157
51344927898,fcd,48,165
51344936598,dag,68,234
51344953697,cee,223,133
51344994685,aae,277,178
51345003189,fff,65,245
51345010399,fad,209,137
51345018231,fcb,151,64
51345066532,dfa,80,93
51345068320,dga,151,349
51345102842,gdc,115,60
51345119864,bfa,261,148
51345142682,bbb,21,212
51345148609,bgb,194,209
51345172516,eab,204,316
51345180681,efc,61,192
51345209306,fad,102,112
51345229256,ebg,63,166
51345238948,ccc,264,115
51345266779,fgf,296,243
51345289822,bge,154,16
51345295157,dab,270,278
51345297585,acf,1,291
51345309917,eae,124,140
51345310013,gda,131,215
51345313214,eab,87,281
51345328554,eda,7,96
51345365013,abg,66,280
51345394935,bce,123,204
51345416822,aba,9,14
51345426044,gdb,191,32
51345432689,fge,147,319
51345433872,adb,21,78
51345440471,eaa,278,75
51345461718,fgd,282,166
51345467149,afe,2,92
51345470133,aec,99,84
51345474139,cae,99,32
51345485223,cff,84,5
51345505784,bfa,207,140
51345516292,edg,2,241
51345543445,afg,189,214
51345557552,dde,249,208
51345559863,aea,48,174
51345591837,dbc,103,34
51345603147,bac,160,215
51345607442,efa,133,107
51345626459,daa,51,40
51345630176,bee,67,17
51345636174,afa,72,191
51345647580,fed,280,184
51345651234,agf,128,140
51345666154,aeg,123,84
51345668028,bge,156,17
51345669911,gcc,19,287
51345682101,eeg,130,288
51345691332,eca,178,57
51345709102,bde,89,178
51345709803,bdb,180,59
51345734534,dad,197,108
51345757241,bdc,112,98
51345762018,egf,261,19
51345793084,dcb,12,34
51345886569,bda,89,175
51345892000,eea,91,167
51345904849,fbb,285,125
51345909458,bfc,144,425
51345928616,bec,147,142
51346003207,dcd,102,48
51346005296,bed,81,402
51346018931,bdg,170,458
51346024373,cdf,195,130
51346028710,fag,81,31
51346039798,cbg,34,73
51346039871,fbc,155,179
51346043396,ega,275,165
51346056141,abd,57,397
51346056292,ddf,25,230
51346077110,aed,180,177
51346086453,abf,133,66
51346096153,dfe,280,10
51346104287,bef,251,173
51346114562,dfa,207,103
51346120410,abb,126,126
51346129403,fcg,122,260
51346131355,dgc,250,179
51346161375,afe,14,108
51346174135,ffg,134,134
51346194427,gac,199,39
51346217367,gag,291,256
51346238672,ddg,219,37
51346249245,age,84,17
51346257796,cbd,298,237
51346264760,cde,8,20
51346287813,dag,245,229
51346301102,cfa,137,76
51346317195,feg,258,220
51346330636,aca,45,154
51346332672,abf,107,61
51346338626,efd,210,325
51346383632,cbc,27,171
51346413484,ceg,267,39
51346427696,eag,15,23
51346434839,bad,278,117
51346446400,ffa,220,85
51346450253,efe,94,89
51346462177,abf,12,72
51346469250,dgf,236,50
51346493082,afc,181,75
51346494846,bcb,7,277
51346498527,afe,213,126
51346512388,aeb,218,186
51346516596,eeb,167,223
51346524661,bad,101,133
51346525892,cdb,196,159
51346530881,deb,1,202
51346538745,ebg,177,144
51346555375,ffd,256,303
51346582116,cga,246,113
51346591613,bfc,77,408
51346598869,bfg,293,195
51346607157,gfb,90,161
51346660363,dfc,214,108
51346672528,gad,70,158
51346684841,ggb,202,85
51346690251,gbc,178,273
51346692637,gbg,186,52
51346694129,aeg,206,84
51346696812,eac,177,140
51346721414,fgc,201,465
51346729394,cdg,165,416
51346731474,fda,20,292
51346735557,afa,159,162
51346748224,eec,242,245
51346765515,gcf,52,286
51346773737,aab,59,148
51346779145,bgc,248,506
51346797712,efe,235,100
51346807414,gce,202,58
51346809465,eed,9,129
51346811115,gae,292,19
51346840117,age,95,17
51346842011,fbg,9,84
51346859567,fgb,47,70
51346862469,edb,236,122
51346904027,fae,5,324
51346918247,geg,227,229
51346920921,ggd,165,312
51346925078,cbb,92,85
51346929687,gge,2,37
51346930732,faf,161,89
51346968961,cdd,34,129
51346976413,gbf,278,227
51346977139,cba,150,188
51346985294,agb,186,127
51347037558,acd,169,292
51347040422,gaf,225,199
51347055062,cdc,124,153
51347067135,gca,60,103
51347070520,fdf,88,66
51347073179,abf,78,61
51347074459,edc,92,28
51347078449,bae,176,161
51347080634,gbb,3,168
51347088302,cac,32,174
51347094139,dff,196,313
51347117602,fde,257,9
51347119062,gef,73,53
51347119377,eaf,223,55
51347128092,cbb,208,76
51347140187,agd,259,170
51347160987,dcf,291,89
51347168349,ged,114,346
51347173746,cab,130,137
51347176909,cef,177,5
51347182859,eea,110,190
51347227739,fda,20,271
51347261275,cfb,168,5
51347272291,gff,216,161
51347276059,edb,206,103
51347289353,ceb,192,84
51347290921,bgf,231,349
51347291490,gab,214,74
51347312903,fea,252,323
51347321368,bag,210,182
51347338185,cgc,275,188
51347340734,beb,144,31
51347346543,age,30,16
51347351727,bda,206,148
51347353114,efb,18,96
51347353379,acb,255,87
51347357038,bcg,141,64
51347388973,bfa,223,140
51347401545,cfe,5,245
51347419778,gbc,193,229
51347425666,ecf,121,59
51347439311,ffd,77,360
51347444625,fgg,172,144
51347460585,adb,202,85
51347500046,eff,227,165
51347528166,fab,144,297
51347587191,dcc,259,81
51347587774,dab,27,283
51347592210,fgg,64,118
51347595113,fce,236,141
51347596278,dca,108,85
51347623681,ffc,265,36
51347627954,cdc,10,134
51347649325,cff,182,5
51347664523,ggg,130,5
51347673330,gdf,297,151
51347684272,fbg,115,78
51347705522,bgd,48,131
51347724309,ggf,12,124
51347730029,ebf,244,166
51347738451,gfd,280,79
51347744141,agb,232,101
51347744936,cfb,93,5
51347784448,ebc,165,191
51347787213,gga,158,201
51347789154,fcc,167,225
51347797308,egg,257,76
51347808959,ddb,28,258
51347810253,aab,81,149
51347829786,ecg,238,295
51347864717,dca,140,89
51347867427,ebb,262,145
51347881239,feb,238,141
51347883098,ece,51,50
51347891054,fda,7,300
51347918107,fcf,212,161
51347973245,bff,79,57
51347978554,dba,31,52
51347997679,dcc,24,82
51348001033,ade,32,198
51348010937,cbe,155,309
51348024707,cbd,200,232
51348028042,dbg,79,133
51348033049,gfe,81,29
51348047283,agf,82,112
51348049780,cec,28,84
51348056573,bdf,100,157
51348060805,bea,66,19
51348097485,gec,295,43
51348102021,aea,157,144
51348149611,ebe,201,70
51348182553,bee,247,19
51348186096,dbf,299,22
51348205980,dgg,40,8
51348242045,dfg,127,133
51348271694,cde,121,19
51348284249,dfb,194,209
51348305885,eee,8,37
51348312794,ffb,64,142
51348320341,ded,235,219
51348344281,cef,37,5
51348353297,gca,226,120
51348361503,cee,161,115
51348379903,abe,69,256
51348386003,cfc,194,134
51348393075,ddg,219,38
51348405297,deg,141,23
51348441437,aga,193,103
51348464285,cgg,57,34
51348472049,aae,65,156
51348473699,cbf,39,133
51348474443,ede,55,148
51348510847,ggb,46,91
51348517074,bab,2,142
51348530527,fbb,115,102
51348555739,cdb,223,152
51348572563,cfb,132,5
51348577633,ccd,257,44
51348578886,edd,176,35
51348584494,fga,89,346
51348590337,cad,133,138
51348591834,aaa,106,78
51348597883,aee,149,263
51348599011,efg,165,128
51348602009,bfe,268,53
51348619051,aag,76,83
51348628017,eaa,110,83
51348638091,ddc,125,67
51348663542,afd,226,265
51348668716,bab,120,136
51348677972,bba,201,147
51348735556,cbg,103,65
51348736614,gfc,42,98
51348743726,ced,199,80
51348760530,dbf,228,23
51348772695,bca,109,163
51348790865,gde,70,26
51348810517,add,234,111
51348812641,dea,166,104
51348829965,cfa,272,80
51348834503,egf,130,20
51348854619,dbe,76,46
51348859699,acc,10,682
51348878643,dcg,33,194
51348889800,fee,115,145
51348907187,dab,189,328
51348916497,beg,230,207
51348922230,bcf,171,153
51348928095,ebb,37,153
51348945060,bea,49,16
51348947556,dag,71,192
51348956265,dgc,203,198
51348967129,fgc,247,413
51348980915,fbf,248,357
51349022097,baa,126,162
51349029196,gdf,225,164
51349033186,ccg,6,215
51349064310,aad,29,31
51349069528,fea,231,303
51349076312,ebg,48,133
51349090743,egg,54,73
51349092213,gcd,91,91
51349141326,dac,116,92
51349152498,ceg,273,31
51349180319,gfg,170,128
51349212536,eba,134,257
51349216852,bae,279,157
51349264598,gcb,212,181
51349272933,fec,46,200
51349285511,bcb,195,282
51349293492,baa,233,162
51349296673,gac,290,45
51349315132,gfb,241,164
51349316801,ggc,87,35
51349323780,aef,280,105
51349331100,fdd,112,147
51349351033,cae,178,28
51349397414,bfd,35,50
51349399950,cfg,105,153
51349448948,gbd,161,258
51349453797,gfg,79,149
51349468776,dbc,288,34
51349493973,cbd,45,211
51349494249,ffa,140,71
51349496578,fca,145,46
51349507983,ebd,203,59
51349508165,gag,108,245
51349544155,bca,214,132
51349558891,fbe,49,108
51349570049,agf,60,127
51349571326,ebg,127,107
51349593601,dfg,229,109
51349609669,aaf,41,172
51349645619,bfg,8,228
51349649933,cfd,219,94
51349651474,aaa,26,67
51349666317,agg,229,224
51349668908,dce,58,108
51349687241,fac,132,99
51349690154,cac,36,142
51349706440,agf,255,120
51349708348,afe,20,102
51349709277,bbf,250,208
51349714848,cdc,3,147
51349729538,dcd,122,44
51349734292,cfc,296,125
51349748132,dfa,52,90
51349750830,age,139,18
51349763338,eeb,24,211
51349768693,geb,16,201
51349769640,dae,90,97
51349791428,dad,229,120
51349801123,ggd,98,336
51349806088,fbd,208,147
51349808452,egd,278,165
51349844530,cfe,118,247
51349869119,gbg,103,54
51349880631,fee,265,116
51349884463,ggc,202,40
51349896433,bec,41,147
51349900828,bfb,132,57
51349906931,acb,218,79
51349911064,caf,42,262
51349948585,gbc,131,222
51349963672,ffc,228,42
51349966091,ead,176,105
51349970134,ccb,190,419
51349979168,afc,274,69
51349986366,egc,212,126
51349988579,aag,189,78
51350001715,ecd,198,164
51350005728,cea,68,191
51350020053,aee,61,310
51350024832,afb,34,28
51350027290,gfc,238,89
51350077830,cef,276,5
51350100659,ecc,232,157
51350108605,bed,204,325
51350121659,faf,250,79
51350143775,gcd,22,82
51350231503,gbb,62,146
51350242120,cag,182,83
51350248141,bfd,162,57
51350264661,ffg,82,154
51350290418,gaf,97,183
51350301984,fab,289,267
51350322696,faa,174,72
51350326147,gfa,288,5
51350334108,gef,208,49
51350337560,egb,7,74
51350373241,bgg,235,216
51350404014,gba,34,180
51350405928,efe,113,115
51350414427,cgd,16,211
51350438350,edf,61,22
51350458793,fdb,263,140
51350466622,bfg,268,184
51350481346,cdg,119,432
51350514607,ggf,291,109
51350515124,bda,43,156
51350518812,fbc,255,209
51350557896,acf,249,308
51350563903,bga,238,239
51350602582,agc,264,75
51350610129,gea,184,130
51350611572,abg,92,246
51350646856,gdb,254,26
51350664162,gdd,194,183
51350671979,cca,203,86
51350707589,adc,137,207
51350708718,dbe,279,45
51350716002,gbb,86,156
51350735267,eda,226,104
51350746836,dca,105,105
51350749405,cce,206,162
51350758443,abc,4,83
51350769455,dga,234,408
51350802608,ega,112,173
51350862554,abd,81,436
51350867257,eff,253,160
51350879765,bff,206,57
51350890293,ebd,231,56
51350960506,ccf,84,116
51350988173,ece,8,44
51351005033,cgd,103,244
51351073476,afg,69,228
51351077311,caa,118,104
51351084771,ffc,298,48
51351115786,fdf,46,66
51351116518,dfd,105,13
51351138635,ddd,281,112
51351141465,ddf,123,230
51351192803,afb,184,28
51351223209,aee,88,285
51351258241,gcc,30,258
51351272160,eeb,230,170
51351287190,bgd,261,154
51351374970,dac,110,75
51351381410,ebe,247,72
51351386488,dbd,281,191
51351389971,bag,228,192
51351402467,cgg,153,31
51351417420,fdg,272,45
51351457999,dbg,123,140
51351463761,gee,107,196
51351485764,cgg,54,27
51351497889,bag,247,155
51351514789,fba,208,13
51351564107,cge,76,145
51351620144,aeg,68,81
51351633435,dgd,281,82
51351673866,fbc,170,167
51351750287,gec,74,43
51351756806,dcd,35,44
51351757464,gcg,271,64
51351761632,ddb,186,281
51351793777,baf,171,173
51351799302,ecb,114,50
51351825279,gdc,93,49
51351832540,bag,241,178
51351849524,ege,99,34
51351854877,bea,40,13
51351878872,dce,294,115
51351885868,ada,143,123
51351892184,fdd,172,167
51351923085,cgd,149,246
51351940590,gdd,208,172
51351965507,fcf,269,157
51351981485,fbg,82,71
51351983100,afg,218,228
51351994518,gbc,34,255
51352008576,eeg,226,305
51352030629,cdf,2,139
51352060465,gac,228,43
51352156828,add,100,107
51352165107,gab,275,76
51352185308,cec,206,94
51352199686,fdc,43,103
51352224254,bcg,189,51
51352279915,ccg,185,191
51352292599,egc,180,147
51352325233,acg,84,122
51352343318,eab,278,252
51352354736,deg,245,27
51352355694,gbf,255,192
51352359115,bbd,130,19
51352362234,ddg,39,34
51352392116,adf,200,95
51352396815,agb,105,86
51352404029,bcc,77,114
51352429734,bag,274,154
51352464226,bdd,95,205
51352483664,afb,279,25
51352489770,aeb,247,182
51352496257,bbf,33,226
51352500051,dca,189,101
51352567338,dec,278,95
51352573158,bce,269,228
51352583777,dbc,78,38
51352589555,cgf,161,85
51352614077,fcb,298,55
51352628418,gbc,30,298
51352633912,dff,206,363
51352666474,dcb,146,31
51352688851,fag,172,25
51352693685,fad,77,117
51352694285,gge,193,29
51352736433,fac,123,88
51352752809,dgb,155,175
51352756373,bfe,164,58
51352793500,fae,50,304
51352796950,gfg,69,156
51352801676,cda,94,62
51352807664,aca,115,166
51352814398,cff,69,5
51352814844,fbb,65,119
51352820096,bgb,117,211
51352835932,dca,169,95
51352874142,cgb,226,124
51352883058,aef,246,92
51352909943,dad,43,123
51352918270,ecf,272,67
51352941292,bcb,11,318
51352978161,bbb,199,184
51353014125,cdg,63,492
51353030594,bdc,36,89
51353044330,dcc,68,78
51353049572,adg,146,5
51353051225,cgc,256,154
51353064472,eae,121,128
51353083585,dgg,242,8
51353089034,gec,293,39
51353091961,bgf,144,345
51353100222,dfc,191,115
51353104150,afd,179,225
51353113894,dab,107,291
51353124759,daf,258,74
51353153681,ddc,253,73
51353161590,gbe,217,100
51353167291,dbb,81,46
51353178406,bbc,123,35
51353179478,gfd,37,93
51353179606,fdb,56,126
51353221202,dfa,46,86
51353234639,ebf,216,159
51353243289,ggf,297,109
51353326177,edc,265,28
51353346602,edg,39,241
51353363369,bca,277,116
51353365609,ebb,265,125
51353377113,bdb,259,54
51353379591,gdg,112,180
51353382898,fac,92,96
51353399459,dbd,196,179
51353403691,efd,104,308
51353416642,dba,295,56
51353423178,eef,143,166
51353426702,eca,41,67
51353467020,aff,102,301
51353484963,fcc,204,225
51353486109,gff,210,159
51353494320,fag,45,22
51353511202,gdf,127,178
51353512210,eeg,258,250
51353526006,dbe,257,36
51353549662,bge,216,15
51353575016,bcd,102,219
51353591746,dde,78,187
51353596125,dda,118,122
51353623200,bfe,257,48
51353623371,cgd,3,221
51353651573,fbe,83,126
51353654769,cae,195,32
51353655982,dfb,181,198
51353659472,ffe,192,203
51353666360,gba,276,189
51353676892,aac,78,162
51353681100,def,95,93
51353701729,ceg,78,29
51353716653,efg,288,113
51353720635,bbe,33,54
51353720681,cfa,8,72
51353731135,gad,134,170
51353743909,dbe,294,41
51353751494,cdc,204,129
51353752940,bda,96,137
51353755319,aab,198,143
51353760147,gdg,84,210
51353777994,dfd,290,13
51353806160,bae,101,155
51353830544,aba,15,14
51353835358,bfa,293,121
51353867141,fgc,270,491
51353888399,gcf,191,257
51353927832,acd,234,251
51353931140,cge,36,134
51353932658,dfa,241,68
51353933598,fef,229,215
51353936567,bbg,88,300
51353954989,cdb,220,158
51353981492,ceb,63,94
51353989072,bba,232,135
51354011953,fgd,100,156
51354030593,fec,62,236
51354032176,dfg,88,123
51354067958,gaa,61,141
51354083558,baa,284,139
51354084760,ced,195,73
51354099034,gfe,166,31
51354102281,cfb,194,5
51354105905,fge,215,366
51354117567,fcd,176,193
51354126360,bcf,130,143
51354134675,agd,188,183
51354139107,efa,254,113
51354159586,faf,35,90
51354162589,ace,66,53
51354164020,dfe,86,11
51354164038,efc,45,155
51354168255,aee,127,253
51354189587,eed,160,144
51354214330,dae,231,82
51354219182,abb,2,127
51354219329,dde,36,183
51354233530,fgf,43,225
51354249289,dee,145,53
51354273810,edd,61,35
51354289429,fff,132,252
51354309454,cbb,79,68
51354338416,cec,275,84
51354342190,edc,150,30
51354364289,egf,289,21
51354393324,fea,89,315
51354413223,dgd,276,89
51354419114,gcb,288,215
51354458270,abf,95,49
51354506657,gde,39,26
51354516314,cbc,242,181
51354529938,cbd,147,251
51354593537,bce,187,216
51354597649,bda,199,163
51354597799,bbc,90,28
51354602605,gcb,199,208
51354606906,cdf,56,164
51354608148,acc,236,811
51354655496,bde,253,158
51354655535,ggg,18,5
51354666158,cbe,15,352
51354672859,aec,25,73
51354674219,gab,69,62
51354675418,efd,49,280
51354677238,dgf,245,41
51354721475,ggb,185,83
51354732324,dge,35,160
51354742630,fgf,184,263
51354752944,bbb,235,191
51354756934,fgb,138,59
51354782010,bea,225,13
51354789721,aga,106,106
51354800791,eac,21,113
51354811644,gda,156,182
51354818481,eag,286,23
51354826232,gce,147,62
51354828069,ccc,255,106
51354849621,ffg,63,130
51354873554,ade,225,168
51354895366,egd,61,176
51354901995,adb,279,101
51354905538,bfb,20,54
51354909057,fga,26,349
51354916238,geg,143,254
51354919502,gae,137,18
51354929536,gdd,68,197
51354933082,aab,176,148
51354952894,gcd,137,83
51354967908,fed,65,195
51354988334,feb,22,166
51355027222,aff,3,288
51355033913,egc,27,167
51355068252,cbg,291,77
51355126415,bab,194,161
51355156362,acf,171,252
51355158797,eaf,11,49
51355193571,bec,136,174
51355218123,afe,90,100
51355241073,fcg,47,267
51355246762,aaf,110,185
51355247892,fcf,41,158
51355259807,bdg,216,448
51355268457,gcd,297,70
51355284665,aeg,192,95
51355291109,daa,108,42
51355292847,aae,30,156
51355306097,cff,289,5
51355331206,bac,250,189
51355331729,eca,173,78
51355334601,caa,75,93
51355335281,agd,140,197
51355354694,gcd,55,56
51355366527,aee,50,278
51355423985,cdd,142,113
51355503197,efd,95,282
51355515624,cdb,274,167
51355522423,cef,190,5
51355537441,abg,36,285
51355557700,gdf,286,185
51355562237,afb,16,25
51355579868,bag,143,135
51355580726,ccc,214,112
51355595890,fgc,255,427
51355606226,egd,79,158
51355628662,dbf,127,21
51355638972,gca,43,116
51355644212,fab,118,269
51355648840,egg,235,79
51355652884,fda,62,245
51355667241,deb,179,240
51355671183,cab,208,134
51355671496,egc,47,178
51355691124,bdf,282,163
51355712095,gfc,39,102
51355724713,fgc,133,456
51355737535,ecg,232,312
51355758854,eba,259,303
51355774651,bef,202,157
51355780270,edb,77,98
51355801860,cfa,258,84
51355817504,cgd,238,254
51355818616,dgc,198,207
51355819719,cba,65,199
51355852708,gag,29,210
51355869135,ffd,130,378
51355893344,gag,193,207
51355922970,aed,202,164
51355938421,cae,5,31
51355947874,cad,230,133
51355956028,ffa,205,78
51355956429,aeg,99,100
51355964421,fad,92,139
51355977634,ggc,138,42
51356024790,dda,45,143
51356044235,ged,153,294
51356049160,bad,23,158
51356058609,cca,210,74
51356065430,ebb,153,143
51356067841,fce,200,164
51356069673,beb,73,27
51356108836,agf,175,139
51356126442,cde,255,20
51356128808,afa,256,170
51356130142,eab,200,249
51356134612,fca,171,53
51356161149,fcb,34,64
51356169094,aac,217,139
51356170364,dcf,189,75
51356189277,aga,166,101
51356230236,bce,235,196
51356231212,fde,31,7
51356249915,ccf,293,116
51356264372,fgf,209,239
51356265915,fbg,233,77
51356269072,ffc,57,52
51356289338,gga,140,164
51356296139,feg,162,226
51356297539,cfa,46,68
51356313800,eea,49,152
51356314051,bbg,28,318
51356325231,bfe,154,43
51356338573,bgc,161,586
51356349675,aga,247,112
51356351199,gfe,94,25
51356355024,eec,90,286
51356358227,fgg,264,136
51356360222,fcb,43,62
51356366080,age,291,17
51356371987,gfb,66,147
51356377140,eee,159,30
51356380884,eaa,225,73
51356385521,gfe,228,24
51356422003,bdc,67,105
51356422004,cbb,226,78
51356438644,ffd,143,389
51356464508,eab,103,211
51356468473,cga,180,118
51356524984,feg,22,248
51356542135,ged,71,332
51356546416,ccb,140,360
51356563419,eef,134,184
51356576386,bfc,211,485
51356634259,gce,153,69
51356634452,bgb,131,177
51356657018,dag,298,207
51356675486,efb,192,101
51356700296,bcb,222,330
51356706758,gef,259,57
51356715611,cag,57,75
51356720824,cee,250,104
51356779398,dda,123,161
51356779784,ega,82,192
51356800090,add,176,123
51356800891,aag,283,82
51356802068,aef,202,83
51356809010,ccf,43,93
51356822266,fff,58,231
51356866365,baa,155,129
51356882991,dae,274,87
51356898099,gdf,162,168
51356901922,bga,4,248
51356903342,def,280,80
51356949165,fdf,82,54
51356961358,cad,238,142
51356988566,eee,28,34
51357000122,afa,196,154
51357001971,fed,136,175
51357033891,gde,216,24
51357043971,ebd,142,60
51357053899,dfa,40,75
51357077116,aea,71,156
51357081085,ddf,156,190
51357115171,gaa,202,119
51357132229,ddd,286,129
51357134694,fda,264,259
51357186311,fea,260,324
51357188862,dfc,101,106
51357190679,ecc,33,166
51357191777,ffb,204,164
51357212026,gbe,176,108
51357224365,dcg,31,215
51357226450,cfb,233,5
51357243882,ece,289,36
51357275017,adg,297,5
51357330616,ede,254,127
51357334211,ebc,149,160
51357342664,ded,237,225
51357343524,eag,36,22
51357358916,caa,92,74
51357364591,ceb,248,87
51357386286,ada,254,109
51357395060,cfc,140,127
51357423004,gdb,216,30
51357453880,dbd,144,198
51357454601,efa,59,114
51357471116,dff,188,363
51357529149,ecg,106,343
51357547664,gfg,232,154
51357578408,fbb,45,140
51357594711,dgf,3,34
51357596360,fee,162,117
51357613789,dgg,274,8
51357625666,bgf,46,296
51357632392,cfg,224,157
51357633642,bdd,232,186
51357640898,fbc,64,195
51357644292,bfb,56,57
51357646078,bae,215,178
51357653452,abe,52,222
51357679522,ead,225,106
51357685016,gcc,94,229
51357693094,bfg,100,156
51357709635,dge,34,152
51357714595,fdd,73,182
51357743000,beg,27,227
51357761676,fed,1,187
51357772509,bca,60,122
51357772936,bcf,220,150
51357823556,fff,182,247
51357825801,dac,215,83
51357829121,ffg,251,149
51357830672,bbb,60,177
51357833546,bbd,199,19
51357848244,ddg,200,38
51357862877,dge,185,136
51357936675,gec,257,34
51357949166,bee,109,15
51357954574,ged,75,338
51357978032,gbe,223,103
51357987497,bdb,246,44
51357997977,ggf,82,98
51358003666,fbd,12,141
51358004479,cdg,119,531
51358029842,egc,111,156
51358035916,baf,94,193
51358048725,dea,204,118
51358081848,cae,77,36
51358086208,fgb,223,61
51358092431,aeb,176,196
51358106778,gbd,95,219
51358110124,ecd,139,177
51358125682,ffe,11,225
51358135616,bbe,102,58
51358140688,dfe,97,12
51358163433,cbf,21,110
51358209496,dcf,173,78
51358214161,dec,75,77
51358259750,fbf,19,357
51358295877,fcb,280,70
51358298282,gdc,68,42
51358328377,ded,25,191
51358335567,ccd,187,43
51358354455,ace,157,58
51358356917,feb,282,137
51358363050,bga,151,203
51358380854,dbb,207,42
51358384003,aga,119,98
51358385108,egf,59,18
51358392744,add,57,143
51358406409,ccc,279,125
51358408071,ggd,79,325
51358413796,ffg,163,128
51358432748,aad,156,31
51358456098,abc,83,97
51358467147,bce,125,192
51358477337,gbb,273,162
51358483314,dgf,100,37
51358501912,cfe,34,251
51358513955,agc,142,75
51358517038,acd,239,296
51358519098,bea,13,12
51358543206,aec,81,75
51358556529,gbf,77,222
51358558981,fdb,145,136
51358567015,ebb,264,117
51358580148,ebg,40,104
51358592838,cag,244,65
51358597309,geb,182,215
51358600461,gag,246,217
51358602760,fcg,285,253
51358685652,bfe,252,46
51358696832,ddb,246,236
51358698333,gfa,5,5
51358718047,dbd,126,223
51358729346,eaa,153,66
51358732513,ddc,142,71
51358746821,bcc,94,107
51358752321,bgg,224,220
51358763644,cbb,194,92
51358786556,dcb,299,26
51358793750,bbf,250,257
51358801344,gcb,208,195
51358826549,bec,41,179
51358830240,gaf,166,193
51358860826,cbe,58,352
51358975583,cda,39,54
51358993413,dbd,127,223
51359001654,cdc,119,141
51359003506,acb,25,75
51359028887,acb,297,83
51359034654,eeb,72,151
51359070311,bfc,48,412
51359091545,fdc,87,101
51359100341,abb,268,144
51359114037,eae,179,117
51359165541,fac,99,86
51359190542,gea,132,133
51359195952,edb,211,90
51359250713,agd,15,214
51359275157,afc,198,62
51359294976,gbg,204,43
51359307755,cge,128,134
51359331482,aaa,278,74
51359335605,deb,272,283
51359337102,cce,181,170
51359339545,cfd,48,103
51359345979,cba,84,185
51359356130,fbg,113,70
51359364201,daa,276,44
51359366920,egb,138,83
51359411001,dbg,64,138
51359420249,agg,57,215
51359425928,eab,20,168
51359436023,edf,156,22
51359454803,fgg,64,136
51359476349,cdc,176,162
51359477451,fga,213,376
51359479300,aea,88,162
51359481878,eed,19,144
51359510253,dga,182,387
51359518993,cac,276,167
51359530996,gce,142,75
51359542170,ffd,96,361
51359549181,dag,265,225
51359555158,eff,268,190
51359576713,def,213,94
51359577786,dcd,67,46
51359588685,eef,94,187
51359598149,dca,65,97
51359599351,abd,193,457
51359623776,gba,10,177
51359640067,caf,298,309
51359640177,bgf,147,254
51359642439,afd,155,189
51359668771,cff,290,5
51359730545,gee,8,231
51359738366,ffc,80,49
51359740638,cea,6,177
51359744732,bff,11,66
51359745799,bcd,236,221
51359767123,fba,54,14
51359783349,abg,270,322
51359796461,efe,180,94
51359810772,dcc,35,87
51359818793,acg,84,137
51359825299,age,210,16
51359831889,ade,65,164
51359847034,ebe,46,69
51359848950,eef,260,168
51359901904,ddb,71,250
51359918031,bde,263,175
51359928010,gac,182,45
51359942796,dfb,79,168
51359943299,cee,99,93
51359945823,ced,30,67
51359950663,agf,106,148
51359950914,gad,18,183
51359960576,bed,247,367
51359978862,adc,38,213
51359981449,cdb,81,151
51359989058,faa,61,67
51360019010,bfd,172,54
51360019856,dce,11,115
51360024009,ege,22,37
51360024124,edg,43,195
51360038783,edc,265,24
51360064386,ecd,183,205
51360083188,bee,190,12
51360094310,cba,35,209
51360096708,ega,121,222
51360100243,bgc,206,668
51360115521,bbb,63,205
51360126805,ace,210,49
51360130713,fcg,120,237
51360153370,fbe,108,142
51360169930,gcd,272,49
51360178243,afd,264,187
51360184116,aae,121,179
51360223221,fab,203,320
